"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg00833552",2.54553778030769e-19,1.10911460095277e-15,1.18675262301947e-13,0.0633720550831013
"cg00834779",0.000997314902641267,0.0439675823589109,1,0.410491216125478
"cg00836272",0.000437993097839397,0.0254386849570958,1,0.312225269114899
"cg00836542",1.45232766362817e-05,0.00189130204240234,1,0.515425878234293
"cg00838150",0.000497200394004917,0.0278237064564444,1,0.0303912257795684
"cg00839642",1.20972942719305e-07,3.12458031314264e-05,0.0563986746522247,0.0752289994712105
"cg00840516",1.60867125380244e-09,6.88684129076198e-07,0.00074997701656398,0.117242480776136
"cg00842687",0.000285526627485047,0.0188307539010683,1,0.254533695069735
"cg00843976",2.48635901380659e-05,0.00291100690474073,1,0.547345457124657
"cg00844641",0.000741600598857445,0.0363784589217941,1,0.365941378001787
"cg00846498",0.00065222076245121,0.033337483767308,1,0.0450224916587231
"cg00849191",0.000714801386635814,0.0355155293586502,1,0.630664159112563
"cg00853042",1.29298206776421e-08,4.3611615405102e-06,0.00602799876830286,0.503838265672649
"cg00853068",0.000446386032160878,0.0257693200110675,1,0.633287768366686
"cg00855021",4.73681470256705e-05,0.00489546806843069,1,0.768742442791262
"cg00857998",0.000481328193229003,0.0271407275806846,1,0.0539953303279843
"cg00859147",6.21105500059783e-05,0.00604145403257015,1,0.943636502317047
"cg00862588",0.000755655797871912,0.0367969013860525,1,0.0666189098830119
"cg00867446",5.47217712112845e-08,1.55884125318095e-05,0.0255117822346418,0.73566402257341
"cg00871390",0.000394510545407355,0.0236771841997706,1,0.860735987931484
"cg00871453",1.48119157821272e-09,6.4177030156782e-07,0.000690544844486974,0.804431094574799
"cg00871698",6.92418537949062e-05,0.00655588452799948,1,0.930951575070567
"cg00872932",0.000658814452828072,0.0335588638628815,1,0.108465705667351
"cg00877632",0.000881453598093165,0.0407100701922867,1,0.147388559065566
"cg00877758",2.39932400164621e-09,9.96069851721706e-07,0.00111858644348348,0.412312774628097
"cg00878023",0.000525636444139423,0.0288981652105892,1,0.248749563895153
"cg00878953",2.23381982144519e-10,1.20675191788661e-07,0.000104142690513614,0.735871416722889
"cg00879840",8.21762482467426e-05,0.00748706400603197,1,0.507101593379325
"cg00880984",0.00112649529293602,0.0475063088217468,1,0.174993636973171
"cg00883854",0.000874910628367237,0.0405216778403001,1,0.571546660282067
"cg00889227",3.97835456148262e-07,8.93422303349832e-05,0.185474470175425,0.583172328855195
"cg00892891",0.000130982460320191,0.0107075577491524,1,0.466648321796083
"cg00894344",0.000399506145585845,0.0238725148202296,1,0.994544635296431
"cg00897703",0.000256748408075071,0.0174614760875668,1,0.257371483166481
"cg00898920",0.000714861028480563,0.0355155293586502,1,0.233971269814381
"cg00900242",1.69127708419073e-13,1.95654738993418e-10,7.88488598143475e-08,0.0963855781960507
"cg00900735",1.29282757869724e-07,3.31169149800474e-05,0.0602727852636862,0.36033308884659
"cg00902195",4.16173813697228e-09,1.61417618560708e-06,0.00194023977509971,0.588213508676035
"cg00902815",2.05407086753048e-09,8.59628658061505e-07,0.000957626325080516,0.183674165437
"cg00903242",2.46562394202549e-05,0.00289108670117647,1,0.383264242194339
"cg00907756",6.68269610594372e-05,0.00637644917899287,1,0.0807083575860645
"cg00907842",0.000867845850104794,0.0403175331472206,1,0.149395687891155
"cg00908291",0.000694045480145088,0.0347850192703678,1,0.764531334477341
"cg00910203",9.76133387401902e-06,0.00136089165791643,1,0.627147244015486
"cg00910844",6.93059690066781e-07,0.000143860492006386,0.323110665046344,0.122323150348826
"cg00914384",1.53882754207251e-07,3.87373244903933e-05,0.0717415249562083,0.423131092649715
"cg00919702",0.000415674688532078,0.024542968701349,1,0.925019219288756
"cg00922781",4.31192959242387e-05,0.00455325115142545,1,0.70956430595277
"cg00923744",0.000242746256199611,0.0168023760638948,1,0.530447715626
"cg00923934",0.000986943150009692,0.0437294981013941,1,0.425546416985578
"cg00925054",0.000169038898854739,0.0128791397280877,1,0.673637780043701
"cg00925339",0.000917602765338723,0.0417552610669333,1,0.657022139882854
"cg00929871",6.22753008162685e-09,2.29875738070085e-06,0.00290333057182517,0.520727426416241
"cg00930618",7.81819864292176e-05,0.00721622366089469,1,0.0758789856176105
"cg00938547",0.00109849608815785,0.0468039446868929,1,0.229223515738533
"cg00942920",0.000692625981352507,0.0347437557715054,1,0.351697040925876
"cg00948677",1.016648329187e-06,0.000199398654144696,0.473970600901942,0.938491324287225
"cg00950086",0.000404575768689367,0.0240889993033079,1,0.7224458434821
"cg00954869",0.000355690423921559,0.0219957655983613,1,0.0664431400405202
"cg00958409",0.00041175544857835,0.0244040181607387,1,0.697191139058479
"cg00960147",0.00116679580549929,0.0484822375834242,1,0.243717757590442
"cg00961418",7.31710811225692e-06,0.00105875284168442,1,0.371783030385628
"cg00961855",0.000900727587061727,0.0412786107968604,1,0.363844872408014
"cg00962271",4.39926711235407e-05,0.00462036026398621,1,0.831142125867743
"cg00963071",5.95557666179998e-06,0.000889917769205483,1,0.776484743436824
"cg00969162",6.85258660387494e-08,1.90049824390597e-05,0.0319473754800593,0.702361798605168
"cg00971508",0.00108437853427609,0.046397488260492,1,0.382551506108477
"cg00972140",0.00104340492785622,0.0452212297119013,1,0.938763709330867
"cg00973944",6.22423536365021e-06,0.000922375888319135,1,0.662266950072775
"cg00982357",0.00018085864624667,0.0135363507156869,1,0.607048609832819
"cg00983583",1.77606920737017e-08,5.75813246939388e-06,0.00828019449098841,0.440505688510888
"cg00983705",0.000405419789157549,0.0241282203450368,1,0.0859295695912198
"cg00986119",0.000834823452225969,0.0392816115097716,1,0.907692950760116
"cg00988175",0.000208301098864274,0.0149956527177909,1,0.534760997238172
"cg00988806",0.0010348576413028,0.0449636482846352,1,0.328876466509221
"cg00994804",7.9039317798583e-05,0.0072708842366929,1,0.722522268035425
"cg00997611",1.61747263850363e-05,0.00205024551746639,1,0.753555729034287
"cg00998379",0.000705938229239023,0.0352201323057856,1,0.775195281918425
"cg00999163",1.26729639716422e-05,0.00168807138864438,1,0.696980601856692
"cg01002242",1.00570593488465e-21,7.10407815449448e-18,4.68869158196636e-16,0.845004206683973
"cg01003961",2.02401047781785e-12,1.85385442210802e-09,9.43611900852983e-07,0.70940982658698
"cg01007828",5.54003115710079e-06,0.000838303273521845,1,0.495878799397829
"cg01012330",1.76579614583549e-08,5.73679481082799e-06,0.00823230055353816,0.378164499411109
"cg01012572",0.000129462754560671,0.0106205703573774,1,0.310546356166665
"cg01012836",8.92037187300591e-06,0.00125604278180073,1,0.287300677668134
"cg01013590",9.66879087671806e-06,0.00134920003766652,1,0.609367972350664
"cg01016465",0.000181740400352273,0.0135770399147124,1,0.113427036163811
"cg01019587",1.54107050356823e-09,6.62786843540629e-07,0.000718460938398042,0.0833109550376979
"cg01021547",0.000564749954241394,0.0302892784090072,1,0.597116706636415
"cg01023344",0.000559885677808829,0.0301218787196287,1,0.655505654535199
"cg01024668",0.000377750227846277,0.0229519817508126,1,0.429232188236706
"cg01024792",0.000171266128679075,0.0130063219718754,1,0.336349165074131
"cg01030598",0.000692796869711673,0.0347459273252174,1,0.785395956587932
"cg01033938",9.90163558550962e-06,0.00137839104947293,1,0.559299663822851
"cg01035945",0.000435772951705621,0.0253470620982196,1,0.237274063608619
"cg01037823",0.000284986174219813,0.0188031586890525,1,0.602994133786049
"cg01039133",6.31911681187827e-05,0.00611844056022629,1,0.90871115709449
"cg01043681",5.2946497387025e-07,0.000114490415585842,0.246841336003075,0.292144891930682
"cg01044693",1.47398824368431e-05,0.00190885162527728,1,0.762626329243432
"cg01045374",0.00114264289594569,0.0479013040082675,1,0.556431206672477
"cg01046309",1.23548495524991e-19,5.81812328790004e-16,5.75994205502104e-14,0.9291331940761
"cg01048187",8.44891912959167e-09,2.98180328424512e-06,0.0039389621384878,0.68725323329242
"cg01049316",6.10481804710071e-05,0.00596296064722559,1,0.233355954674757
"cg01052477",0.000317807839721065,0.0203007897813287,1,0.257718559252975
"cg01054023",0.00100953259377797,0.0442800998224326,1,0.386846877428473
"cg01055518",0.000337541337513537,0.0211996240631616,1,0.416257156034629
"cg01057656",1.33887146960042e-05,0.00176475524164813,1,0.970894957561075
"cg01058294",2.22188945910962e-05,0.00266220730619901,1,0.864378140650687
"cg01060409",1.95896936971597e-05,0.00240529141660762,1,0.648335760214421
"cg01064902",0.000747779379535924,0.0365881866331206,1,0.356169099779692
"cg01068320",6.82739219633079e-05,0.00647871298281942,1,0.0924001015840043
"cg01068412",9.56270626576043e-05,0.0084053916392419,1,0.34535144358058
"cg01074305",0.000914263443908129,0.0416491934650152,1,0.431164186029886
"cg01074955",0.000602425830063495,0.0315886699538536,1,0.153354670792221
"cg01075805",0.000291421689649586,0.0190899837726351,1,0.607723212988644
"cg01076051",0.000567116327935435,0.0303622802170936,1,0.0791366274053695
"cg01077713",0.000966145166616966,0.0431111764915131,1,0.227721778334354
"cg01080407",3.79168673980101e-07,8.57699409643808e-05,0.176771848327589,0.194188671422408
"cg01082843",6.41455956431043e-10,3.11230072087951e-07,0.00029905253999176,0.567806108248636
"cg01083434",7.11527767810519e-10,3.39877714245055e-07,0.000331720649103174,0.0364157322679816
"cg01085974",0.00114107609849622,0.0478657501173137,1,0.894647648381962
"cg01087991",0.000992077459842522,0.0438444819865127,1,0.894474918071935
"cg01089097",3.37136256325247e-20,1.73552515540851e-16,1.57175956925137e-14,0.0708926010725631
"cg01091565",2.70028808696749e-06,0.000457116415663409,1,0.878083415997867
"cg01092811",3.77094092608618e-10,1.93404466249693e-07,0.000175804659820971,0.736847740179021
"cg01094121",0.000753910114080268,0.036744415404142,1,0.767355232535399
"cg01095389",0.000721792269684467,0.0357410300282161,1,0.647842332596261
"cg01095406",1.49850948109101e-05,0.00193202048304745,1,0.00869336623370045
"cg01101865",0.000402073643454828,0.0239798325753399,1,0.916415046498988
"cg01102847",4.43819057853906e-05,0.00465085252924163,1,0.621175604947897
"cg01104425",1.64928375220576e-20,8.98588753109593e-17,7.68910928832093e-15,0.74902470536003
"cg01106419",1.30086252197695e-09,5.75402102000332e-07,0.00060647381550835,0.939539145907817
"cg01108705",0.000305667755878158,0.0197375427701108,1,0.732994511691546
"cg01112527",1.03808094133168e-05,0.00143359142359139,1,0.332425860839098
"cg01112784",0.000127120232415514,0.0104781818306585,1,0.358063172682986
"cg01119763",5.49327066197614e-08,1.56254559002394e-05,0.0256101222204923,0.17332548623589
"cg01120776",0.000524009947949813,0.0288362963472051,1,0.110828073066486
"cg01123250",0.000204372355515896,0.0147950670019736,1,0.570991466520123
"cg01124868",0.00115346810556084,0.0481798473961878,1,0.862309355286303
"cg01125214",0.000254739625778972,0.0173679301250056,1,0.575964221173044
"cg01132568",5.63869399094794e-06,0.000850197246709524,1,0.161489649127181
"cg01132579",0.000584350238641055,0.0309402998758214,1,0.306175178395851
"cg01134296",4.73371937790856e-05,0.00489335383027799,1,0.607635196045345
"cg01135626",0.00117920422517712,0.0488156521744382,1,0.184064943221319
"cg01138652",0.000588126700070103,0.0310661636883053,1,0.419709685840349
"cg01138706",1.51003911168043e-08,5.0035097670037e-06,0.0070399382421742,0.781239317764901
"cg01138740",0.00080885081707465,0.0384579411215142,1,0.553041572706211
"cg01142596",1.48183201786345e-06,0.000273384813302771,0.690843423216102,0.872270532838639
"cg01142693",2.31303494018832e-08,7.31089970461191e-06,0.0107835770643026,0.0573864660083714
"cg01142710",6.69159752805125e-05,0.00638363616115254,1,0.498085282826716
"cg01154930",0.000211351049464936,0.0151567084171664,1,0.0988709331832855
"cg01156370",2.99757666687213e-05,0.00338540993286286,1,0.304595474089471
"cg01156373",5.38917677579516e-08,1.54140043893662e-05,0.0251248271546669,0.852904658909292
"cg01156747",0.000147844278605189,0.0117181797491068,1,0.152368445311645
"cg01163597",3.58837357869692e-05,0.00392799262209606,1,0.904526654097821
"cg01166159",0.00111307435615586,0.0471391246830181,1,0.0564756448994878
"cg01169075",0.000507297192496195,0.0282025419528331,1,0.580101227335702
"cg01169396",0.000138701027797447,0.0111700928430506,1,0.588062304358223
"cg01170124",0.000964345982798317,0.0430597429646988,1,0.355178092266622
"cg01170486",0.000502229107901844,0.0280344504508873,1,0.264887550476639
"cg01174327",0.000410028719227913,0.0243235881362166,1,0.912606307131677
"cg01178063",0.000121659348152314,0.0101483850389965,1,0.965997444346366
"cg01178494",5.33634175630386e-08,1.5281637308751e-05,0.0248785055386466,0.874849653431178
"cg01184522",0.000229245688548146,0.0160861534034231,1,0.105869304810643
"cg01186835",0.000923469616580561,0.0419360595932566,1,0.0997777632650466
"cg01187464",6.54062607330122e-06,0.000961115025258013,1,0.914771607528584
"cg01187920",0.000746611877728573,0.0365632503354773,1,0.645239998150476
"cg01190317",0.000578620355467992,0.0307556740739228,1,0.977146002621427
"cg01191064",2.51414949169088e-06,0.000429977667047584,1,0.0687613702673183
"cg01192061",0.00119122025220323,0.0491119209903977,1,0.660659470290757
"cg01192554",0.000143706043595053,0.0114686432012234,1,0.973570877478589
"cg01195276",9.23343027373206e-05,0.00820413244613369,1,0.0638741150217084
"cg01196744",0.000104911963985591,0.00903582150706785,1,0.199753890296387
"cg01200651",7.2743489096261e-05,0.00681270978466829,1,0.512106623368655
"cg01203812",0.0010552989956572,0.0455259971127876,1,0.360497932023206
"cg01206705",6.45476510696482e-06,0.000951397276558002,1,0.0518318342556246
"cg01209756",0.00030308752670835,0.0196126768932831,1,0.912142992335696
"cg01213381",2.33147088232008e-06,0.00040317236964969,1,0.547860626098234
"cg01213557",0.00093543088418285,0.0422911459546162,1,0.18980041680413
"cg01214989",0.00096879215802321,0.0431962149196483,1,0.926568950474585
"cg01215525",4.71714050654347e-11,3.05017109350225e-08,2.19917335841512e-05,0.661416035062938
"cg01216370",1.86049801979585e-08,6.00622387533292e-06,0.00867380921311001,0.121481380102333
"cg01218414",5.82672606840767e-05,0.00574671490083831,1,0.519332195509872
"cg01223071",4.46301651224124e-05,0.00467257683619016,1,0.344441372157479
"cg01223986",1.46601853293091e-10,8.32486034371728e-08,6.83471034219188e-05,0.524889460404612
"cg01228410",0.000218744647573055,0.0155487513986361,1,0.252417217081215
"cg01229562",0.00094199535415317,0.0424479713961333,1,0.120454087124867
"cg01231485",0.000360734985968192,0.0222075659676805,1,0.0367946599470489
"cg01235172",3.0648043919842e-10,1.61339575726803e-07,0.000142883939078256,0.321722127961822
"cg01236506",1.72877592488623e-05,0.00216484258706765,1,0.676697545847728
"cg01242145",0.000810374636432053,0.0384992030231471,1,0.40607332761091
"cg01245155",3.75378996444403e-08,1.12471122463592e-05,0.0175005066553349,0.185909355829546
"cg01247628",1.30772503903001e-07,3.34801308468501e-05,0.0609673182721141,0.695477794589471
"cg01248010",0.000412840740512922,0.0244406436563542,1,0.289031914181931
"cg01248426",2.61834607094298e-06,0.000445184720418765,1,0.451079365262515
"cg01248567",1.96930986111152e-05,0.00241671487506959,1,0.127828065694124
"cg01248599",0.00110918806292123,0.0470573717013781,1,0.826595645250778
"cg01249360",7.17470259668567e-09,2.58894034280049e-06,0.00334491092289823,0.731211688383397
"cg01252760",0.000576684693324216,0.0306750740972402,1,0.0687060230027164
"cg01256278",3.14631520451145e-05,0.00351844678623189,1,0.0436470962877394
"cg01258201",7.68951659858239e-10,3.63582337110395e-07,0.00035849218439085,0.730415194897659
"cg01258488",0.000150946607498886,0.0118892831450326,1,0.944114683484437
"cg01258587",0.00103152081806757,0.0448900958980933,1,0.626614723215081
"cg01261007",1.39770795624777e-11,1.02779815232542e-08,6.51624028574315e-06,0.388029853582079
"cg01266375",4.49111953918042e-08,1.31437561157675e-05,0.0209380034924176,0.0426587338608664
"cg01276327",0.000587898830624632,0.0310576459973574,1,0.41845234399411
"cg01281285",1.58133189377792e-08,5.21379887458493e-06,0.00737231160866309,0.953082193452622
"cg01282921",0.000611367250096219,0.0319092249245583,1,0.273055222347961
"cg01284709",8.53178834982315e-08,2.29653378451657e-05,0.039775965147827,0.141961548229272
"cg01286655",0.00052255100009738,0.0287828425336011,1,0.250851518461929
"cg01287012",0.000343611755189579,0.0214853665202761,1,0.284363597122829
"cg01287850",0.00105961807791289,0.0456666219415145,1,0.785743877257212
"cg01288089",0.000814917926432405,0.03865317647412,1,0.319923321180663
"cg01288375",0.00010808863342837,0.00925301022805856,1,0.810894041270467
