"CpG","PC10_pValue_C2"
"cg14174221",0.376104344712985
"cg18861767",0.71975470192304
"cg27312775",0.475169029140613
"cg23513183",0.374463531006564
"cg25942860",0.0829139197370082
"cg11200917",0.89949766650342
"cg02387843",0.237959321029158
"cg15693299",0.0521823473549766
"cg18736739",0.400390596802171
"cg26056166",0.897859100740998
"cg23283288",0.317273788083629
"cg10317162",0.474622124922657
"cg17164747",0.809021708558922
"cg08614769",0.927541948516425
"cg10081086",0.385292826789285
"cg16914277",0.159158896560384
"cg05959989",0.520824933978213
"cg11114757",0.0161544618248714
"cg25016308",0.575672697053522
"cg14366571",0.733616866825415
"cg03978920",0.806238359967119
"cg19455115",0.992133876520868
"cg17303922",0.545170535416931
"cg17113968",0.640598547385244
"cg04717837",0.42560822916191
"cg11835544",0.128005204364616
"cg07966372",0.494240730950429
"cg10175583",0.779578349597482
"cg21890646",0.130335132893887
"cg06994834",0.0814733058030483
"cg05835241",0.0273387852022863
"cg05424422",0.332276833292417
"cg03874978",0.58082008380643
"cg06923531",0.0351838089578854
"cg19275091",0.136250885235908
"cg01082843",0.567806108248636
"cg10872967",0.0251188088442606
"cg15468154",0.170351173780473
"cg26881527",0.218804428391401
"cg11605355",0.243316109627186
"cg00124708",0.889280430195473
"cg02055132",0.825480521972971
"cg15608483",0.630942151004428
"cg02079645",0.0964479920715849
"cg23805360",0.159280297455033
"cg11486865",0.0229061898937539
"cg02376916",0.506809006997776
"cg24354624",0.45198001529915
"cg19932079",0.418601753723283
"cg14635659",0.883242885237135
"cg10770230",0.212230163872126
"cg01083434",0.0364157322679816
"cg27035997",0.0656034152837058
"cg25533387",0.380773387081127
"cg12439325",0.49049123134937
"cg25972787",0.288977909795084
"cg26388204",0.388720888444616
"cg00631329",0.0408269962960381
"cg08214060",0.582084075894025
"cg25203085",0.950723867632356
"cg06098164",0.607940045559039
"cg01258201",0.730415194897659
"cg01796208",0.323509117862193
"cg10338082",0.87751965696208
"cg23688350",0.523614401744494
"cg00756808",0.83618743668917
"cg11908751",0.4019678092236
"cg03319887",0.8234757019598
"cg25246082",0.115490760914445
"cg00478246",0.630160957573803
"cg08355944",0.252204416636279
"cg06679347",0.865440212974693
"cg02618000",0.193381113851658
"cg22593432",0.295694955341437
"cg01886570",0.652661557112097
"cg27659796",0.508206260629829
"cg03932361",0.995481470643319
"cg23993337",0.401472136173215
"cg07013787",0.543977371548922
"cg13126575",0.188153770632413
"cg11552023",0.370789193878416
"cg22159015",0.10105173710297
"cg25094735",0.168424797296375
"cg12690496",0.256011811126422
"cg06794543",0.522393978127584
"cg01559300",0.19583590630324
"cg23112423",0.45999650341795
"cg11842450",0.721851551295373
"cg22927653",0.290587069981956
"cg10515048",0.160481996168565
"cg02169446",0.473149729508371
"cg04974121",0.534005863282324
"cg03748986",0.869419733024077
"cg24314877",0.796902838295595
"cg24939755",0.617351199692538
"cg18187729",0.388796749110281
"cg04631994",0.527155930684268
"cg23233416",0.622434319651062
"cg05878101",0.728174730596334
"cg13086983",0.428939101017465
"cg10900068",0.411183991955175
"cg11857548",0.205559728902386
"cg26476925",0.314942016083309
"cg26424013",0.154059635802419
"cg22301418",0.548371328092433
"cg25924840",0.456455443178358
"cg14247476",0.933692865778287
"cg17639493",0.163155383294039
"cg23502253",0.0400282015939532
"cg11792649",0.0818146057833931
"cg11987596",0.69806282485444
"cg25968748",0.205458577898714
"cg16127514",0.450831716786973
"cg21294471",0.0502838066998485
"cg02627887",0.210971574777307
"cg14290590",0.970664531378278
"cg03919013",0.217151400143249
"cg13636502",0.37688948269603
"cg21933197",0.440775156693403
"cg14113919",0.0545652214125951
"cg19806310",0.312618128518348
"cg07730946",0.501289746714208
"cg02829688",0.944082960665433
"cg05009018",0.307221344917732
"cg02406148",0.208930504073122
"cg07255197",0.553261525179836
"cg09405076",0.40220515089794
"cg17125897",0.828620724354021
"cg00249621",0.258323688643895
"cg01106419",0.939539145907817
"cg06512249",0.891506288358648
"cg21309147",0.593314155547274
"cg03955483",0.0291540279436624
"cg23710492",0.967778687145143
"cg02151604",0.229728006996815
"cg06289589",0.151973704451886
"cg22040627",0.810587374394703
"cg02416510",0.220901413597347
"cg06798878",0.202413386334934
"cg19508967",0.132610221033132
"cg21129253",0.538680265161902
"cg05653707",0.632434319700822
"cg03698716",0.364813473106801
"cg22366279",0.448892270939417
"cg22206745",0.586300495798561
"cg14406134",0.056928930625376
"cg22367077",0.826433237775948
"cg18727095",0.301663220181464
"cg15595599",0.728289048746786
"cg07627119",0.28999777772988
"cg26447413",0.322845491165837
"cg00871453",0.804431094574799
"cg18485844",0.988202350988178
"cg19664311",0.0541557091110667
"cg24126612",0.687729392969977
"cg04088338",0.886922254288489
"cg08542199",0.488872277447676
"cg12334414",0.639542623631833
"cg14263118",0.058526096879288
"cg01019587",0.0833109550376979
"cg08818798",0.215782245387793
"cg03212620",0.354460292884192
"cg08383399",0.483148079679035
"cg10761558",0.232350765168115
"cg00840516",0.117242480776136
"cg14605520",0.231161010944593
"cg22192089",0.331337765246136
"cg15838288",0.197168952185021
"cg22931622",0.351729700750656
"cg15634083",0.733136052407696
"cg26408888",0.55929732348568
"cg16609139",0.130219257272408
"cg05349159",0.367749271571727
"cg06820586",0.0796340122583386
"cg15933457",0.0158398019946924
"cg25288420",0.226445484202961
"cg18581445",0.944418723936134
"cg13254588",0.972332628308318
"cg14316231",0.645630303242745
"cg06435786",0.0532983946541757
"cg09976051",0.244725120402246
"cg13868996",0.110601952568433
"cg25150155",0.669613200979617
"cg16145703",0.63986145700667
"cg07127799",0.0301349359730486
"cg06293787",0.851572820213599
"cg06631766",0.826760304052178
"cg24107728",0.522054666832706
"cg04637478",0.29736439224851
"cg00902815",0.183674165437
"cg08695113",0.87755598311373
"cg05979517",0.0107441606696356
"cg03671266",0.42858727260491
"cg17611936",0.665366839035809
"cg19777864",0.36023612406234
"cg14241748",0.560838397186025
"cg07815694",0.496397514392496
"cg03710354",0.974755946872961
"cg00877758",0.412312774628097
"cg01393792",0.936686296265289
"cg16620283",0.00291212653391538
"cg26158959",0.684702628689823
"cg03060158",0.321521342837601
"cg24539848",0.911206363820492
"cg02900332",0.502903288774172
"cg15017067",0.946110222064569
"cg05696136",0.411935787983677
"cg12236164",0.992495192055083
"cg23782833",0.727672557097915
"cg24209874",0.638437958978314
"cg05211480",0.863693906962035
"cg20870000",0.194946855427691
"cg03709496",0.337588792227454
"cg21462596",0.927034864140359
"cg22985134",0.373804586379363
"cg14834850",0.465247421229115
"cg18029039",0.717139526117943
"cg08344081",0.262164220094136
"cg02393107",0.0495644310624779
"cg20694666",0.500832595119511
"cg03937594",0.408911276796734
"cg09533845",0.286200238853673
"cg09956907",0.933163420082168
"cg12173150",0.0865450599519255
"cg03620853",0.876608372935426
"cg03622002",0.8627486691142
"cg11926456",0.494517859083259
"cg13420273",0.973579231409921
"cg07037944",0.326821985598835
"cg03986578",0.422179544777858
"cg04879235",0.820364813064681
"cg22601058",0.754250247587341
"cg15351741",0.440701326975551
"cg23430388",0.328808723539329
"cg15870809",0.0540295151217366
"cg20128802",0.303480494860472
"cg25469474",0.400552050767051
"cg21869524",0.674447157563252
"cg04347414",0.125327809708451
"cg06640364",0.421909470419832
"cg23697796",0.53920614684263
"cg08833636",0.440287748099766
"cg03336458",0.416392747662509
"cg25582189",0.596996810813939
"cg06650379",0.145163888465324
"cg23670794",0.203120333555795
"cg05058976",0.758159271256014
"cg00825503",0.979915298394347
"cg09544338",0.961183476946754
"cg11428724",0.418583751827451
"cg20342458",0.0899666571466257
"cg23818827",0.621012900716577
"cg18932726",0.881154642553091
"cg06533196",0.519035218047451
"cg07215697",0.546118800665514
"cg24019078",0.602493987235195
"cg19719915",0.545839578687076
"cg15873301",0.537173879342242
"cg07145598",0.386327436466871
"cg27170427",0.378482475448525
"cg17783213",0.374865079010389
"cg25913882",0.589252351354624
"cg23249717",0.707300212737734
"cg01921484",0.00418199173937822
"cg02819655",0.264837290967203
"cg17687551",0.263708866831862
"cg25364343",0.824367935444169
"cg01332683",0.0636438458754306
"cg16435686",0.213195904018841
"cg20361909",0.484483432352927
"cg05680111",0.213974406057704
"cg03534410",0.523884121848616
"cg11366934",0.400885786750237
"cg08488945",0.960814519631188
"cg09960435",0.714543610309532
"cg17610889",0.740671831008663
"cg14011971",0.16969022483026
"cg00902195",0.588213508676035
"cg09898217",0.483163695312848
"cg08441029",0.214939756573962
"cg12957986",0.106242044415407
"cg25528199",0.0408574345001471
"cg14606478",0.329646122053828
"cg19497451",0.569276112630359
"cg00288933",0.170392282420425
"cg24876644",0.476948343491427
"cg11820585",0.306661180463063
"cg21834048",0.481844838669076
"cg24971846",0.585879598844817
"cg14416070",0.683773807873285
"cg04376719",0.558100362380402
"cg25057035",0.949334991593757
"cg26827876",0.424676938195883
"cg14282304",0.433578454314245
"cg02691264",0.251963936881663
"cg03637769",0.82297518508275
"cg02970663",0.321100948044137
"cg13755796",0.528569015048389
"cg09094328",0.177032177517359
"cg17864421",0.265208948202286
"cg04496485",0.822696145268589
"cg14247444",0.403189654548224
"cg18060199",0.893262692039044
"cg20905680",0.439066268312369
"cg07654569",0.258763994349167
"cg19984146",0.43198619639587
"cg06792538",0.0604777355987827
"cg06064098",0.435814700267167
"cg13214165",0.264311822837322
"cg13250203",0.759710480834749
"cg19523937",0.39379893372066
"cg10134963",0.0149188021168401
"cg27147174",0.62560585412924
"cg02231062",0.246782193171474
"cg19477689",0.404700969097681
"cg13953972",0.861080764928629
"cg17450930",0.777170103305957
"cg01426303",0.657646309137738
"cg00296565",0.338871611624148
"cg04885885",0.364417788021785
"cg14165096",0.722763275104932
"cg17349389",0.572066457917012
"cg24909369",0.0763425722917211
"cg05006432",0.227697140097849
"cg07695590",0.997636634996802
"cg26617272",0.587470446642011
"cg07592388",0.143622537436086
"cg07322064",0.668079531572113
"cg15541230",0.380991934804723
"cg07407736",0.0299206771587883
"cg20681688",0.115068278411017
"cg02302795",0.238595712712183
"cg07320895",0.359774989372707
"cg11068217",0.75500749688779
"cg26099834",0.94119411648181
"cg01440796",0.0988656080251298
"cg08740087",0.395827630464542
"cg17755208",0.0468424079721063
"cg00929871",0.520727426416241
"cg17766026",0.847346846393738
"cg04691669",0.259254036404815
"cg23024343",0.244941516055893
"cg12040210",0.577075825266906
"cg19145607",0.388842150392189
"cg11973981",0.877674464808695
"cg05863502",0.624321265897338
"cg21138405",0.0322645552627116
"cg24002003",0.160841811927187
"cg25602692",0.299559962371873
"cg08762603",0.968843448062885
"cg25497487",0.286724689270792
"cg02155360",0.384343318753454
"cg21544416",0.234501161882294
"cg00828836",0.537750240021803
"cg20066677",0.983034891883597
"cg09459291",0.302420349489845
"cg14399552",0.0117950992620298
"cg15998247",0.527413820530133
"cg12080717",0.473883129848914
"cg24824245",0.713982759253249
"cg26811705",0.777895504114091
"cg19571540",0.880480677213282
"cg11441553",0.40467641904365
"cg12003024",0.818089395113202
"cg09437994",0.563975022090615
"cg23275972",0.606836295461611
"cg01249360",0.731211688383397
"cg24688563",0.30924946616407
"cg21157234",0.73898880460324
"cg08875094",0.816839891897953
"cg03073851",0.0770878087128378
"cg00679792",0.74313880528675
"cg04435241",0.751948288286174
"cg20540969",0.641032887929321
"cg10478035",0.458701545624368
"cg21284524",0.233700592457712
"cg17467879",0.440921816384144
"cg12673978",0.310123164415064
"cg14116139",0.824985646677106
"cg04161137",0.924693686648472
"cg13736514",0.0637466939787314
"cg05209814",0.110286702272322
"cg23943944",0.687760369077001
"cg18148314",0.164345516539103
"cg02540593",0.80586443896782
"cg02788102",0.865775295877127
"cg09473613",0.458544903067431
"cg21678396",0.737309797285885
"cg06846259",0.0680081429259926
"cg02249390",0.272982477988519
"cg17563271",0.0232303516486074
"cg20985479",0.469508730594839
"cg01754756",0.496414350859761
"cg16076038",0.858172232599953
"cg19029509",0.349714793932181
"cg15509177",0.0630570483853528
"cg01048187",0.68725323329242
"cg09703840",0.000609104502319219
"cg17512904",0.455410400096125
"cg12423584",0.0475492877932368
"cg07223632",0.199208481277192
"cg20115597",0.170795107666373
"cg06719901",0.447525315431215
"cg25023994",0.0404152589689196
"cg22102078",0.0246836507324731
"cg21842478",0.985249394685204
"cg25432232",0.0930783633171408
"cg14491820",0.884696395228927
"cg05761032",0.269247293408425
"cg21293611",0.248316031836147
"cg27577993",0.502040221983896
"cg13011976",0.276766991187411
"cg25147684",0.761320823290201
"cg01916066",0.17086937955564
"cg08767686",0.384608499726384
"cg10311610",0.846982412469224
"cg19697795",0.0770375430359644
"cg00785192",0.875067882791445
"cg07252294",0.376029032294897
"cg12613402",0.262153374290287
"cg09885657",0.422279489199166
"cg02077669",0.0697115452072813
"cg06785293",0.20517803564807
"cg06749480",0.769919601196039
"cg27262398",0.045986539852159
"cg05808319",0.810404653955348
"cg22344793",0.722247867661625
"cg01661742",0.0580083199458116
"cg02349334",0.996102708351501
"cg11728546",0.370548853006678
"cg16476940",0.0713383251149844
"cg03421270",0.412211173671833
"cg14958310",0.00238922185281822
"cg14422315",0.802812585069416
"cg19397320",0.78710814537029
"cg05434312",0.298231285756888
"cg18575176",0.336268190717355
"cg22585927",0.438809984673823
"cg03483267",0.938774603227767
"cg07629149",0.798635457759629
"cg09117206",0.704896202127792
"cg21424209",0.815216385079842
"cg19308497",0.867630263714827
"cg18695800",0.388067402186283
"cg21392204",0.519698499098376
"cg09994928",0.337863471108747
"cg04277560",0.569828836167513
"cg06084579",0.0322396406411419
"cg20411935",0.640278825384712
"cg13516508",0.292922978867637
"cg22208022",0.304398068773906
"cg22272803",0.494134250472266
"cg21546226",0.0519096752519218
"cg09993715",0.303261367986536
"cg23597264",0.0813784289541687
"cg18081940",0.960039477991082
"cg00853042",0.503838265672649
"cg08634357",0.808279715806077
"cg19728223",0.0234931099110679
"cg00822399",0.602512642529898
"cg25579066",0.246736604082575
"cg26827893",0.0952894429762883
"cg08577991",0.0739999139442814
"cg02071175",0.289913457779611
"cg07699648",0.641751471492668
"cg09314135",0.943967985432553
"cg08931835",0.466694526524301
"cg01978743",0.17310752831988
"cg07549297",0.275525369214968
"cg00146756",0.849945843083169
"cg02060717",0.719998252983693
"cg06520095",0.775933327677824
"cg11875995",0.417693399977483
"cg00186909",0.5334734403722
"cg22762992",0.65825872293436
"cg19658829",0.770544068004617
"cg04013733",0.875117034039987
"cg08235551",0.505170222685053
"cg03785728",0.134457478461515
"cg02392737",0.302840660300635
"cg17163168",0.969005440547432
"cg22224704",0.313196471814799
"cg01138706",0.781239317764901
"cg07451926",0.239169218440442
"cg10064060",0.94531169117395
"cg02628360",0.741446888112493
"cg18228590",0.339965750716785
"cg13911052",0.531129893409602
"cg16470816",0.246828771572399
"cg01281285",0.953082193452622
"cg13705707",0.402696491966407
"cg00770723",0.777263639535603
"cg01325271",0.264674386462718
"cg05717959",0.279832865227492
"cg12210890",0.309678854299457
"cg17007574",0.809168309928232
"cg09841666",0.225363142093936
"cg05517527",0.314461140207
"cg11981932",0.318038587522996
"cg20772037",0.828874692792472
"cg04822278",0.201809439321975
"cg08010865",0.222977630743824
"cg13555543",0.93479552706791
"cg27480427",0.764970905599296
"cg04215238",0.16886284354578
"cg15579817",0.775175338028671
"cg00369613",0.209868025710053
"cg13884610",0.795641828253153
"cg16590189",0.711778414172341
"cg23724738",0.441180071789273
"cg01012330",0.378164499411109
"cg00017826",0.315780673175797
"cg13998945",0.480939213312822
"cg00983583",0.440505688510888
"cg03527353",0.0976894342385446
"cg14155416",0.424999782981715
"cg03328360",0.282260354850686
"cg26411466",0.905078815075539
"cg08176812",0.435809793730217
"cg01216370",0.121481380102333
"cg08119631",0.521791561535895
"cg06129498",0.758773114989132
"cg27132732",0.167996691203021
"cg06813515",0.915631583232187
"cg14766646",0.160314259813459
"cg14631386",0.880346142798929
"cg03072786",0.567775032686858
